Program,Year,Period,State,State ANSI,Data Item,Value
SURVEY,2015,OCT THRU DEC,VERMONT,50,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",15.6
SURVEY,2015,OCT THRU DEC,VERMONT,50,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",57.1
SURVEY,2019,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.8
SURVEY,2019,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.9
SURVEY,2019,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2019,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",12.8
SURVEY,2019,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.3
SURVEY,2019,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",16.6
SURVEY,2018,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2018,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.7
SURVEY,2018,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",3.9
SURVEY,2018,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",11.3
SURVEY,2018,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",16.3
SURVEY,2018,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",26
SURVEY,2018,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",3.2
SURVEY,2018,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",23.1
SURVEY,2018,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.3
SURVEY,2018,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",18.8
SURVEY,2018,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.5
SURVEY,2018,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",22.7
SURVEY,2018,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",2.6
SURVEY,2018,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",11.6
SURVEY,2018,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",7.7
SURVEY,2018,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",28.5
SURVEY,2018,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.7
SURVEY,2018,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",39
SURVEY,2018,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",12.1
SURVEY,2018,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.8
SURVEY,2018,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",13.1
SURVEY,2018,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",38.4
SURVEY,2018,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.8
SURVEY,2018,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",57.1
SURVEY,2017,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",2.8
SURVEY,2017,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.4
SURVEY,2017,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",3.2
SURVEY,2017,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",12.8
SURVEY,2017,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.4
SURVEY,2017,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",21.4
SURVEY,2017,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.9
SURVEY,2017,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2017,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",5
SURVEY,2017,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",18
SURVEY,2017,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.8
SURVEY,2017,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",18.7
SURVEY,2017,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.5
SURVEY,2017,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.4
SURVEY,2017,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2017,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",26.5
SURVEY,2017,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2017,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",50.3
SURVEY,2017,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.3
SURVEY,2017,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",6.9
SURVEY,2017,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",7.5
SURVEY,2017,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",20.6
SURVEY,2017,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.9
SURVEY,2017,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",20.9
SURVEY,2016,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2016,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5
SURVEY,2016,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2016,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",7.3
SURVEY,2016,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.8
SURVEY,2016,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",32.7
SURVEY,2016,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",6.8
SURVEY,2016,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.3
SURVEY,2016,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",6
SURVEY,2016,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4.2
SURVEY,2016,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.9
SURVEY,2016,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",23.1
SURVEY,2016,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.1
SURVEY,2016,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.3
SURVEY,2016,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",2.3
SURVEY,2016,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",24.1
SURVEY,2016,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.6
SURVEY,2016,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",39.1
SURVEY,2016,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",2
SURVEY,2016,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2016,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2016,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",19.9
SURVEY,2016,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.1
SURVEY,2016,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",31.4
SURVEY,2015,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",2.3
SURVEY,2015,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.8
SURVEY,2015,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2015,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9.4
SURVEY,2015,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",11.9
SURVEY,2015,JAN THRU MAR,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",19
SURVEY,2015,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2015,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3
SURVEY,2015,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2015,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",13
SURVEY,2015,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.5
SURVEY,2015,APR THRU JUN,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",26.2
SURVEY,2015,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.3
SURVEY,2015,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.5
SURVEY,2015,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",3.7
SURVEY,2015,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",14.2
SURVEY,2015,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.9
SURVEY,2015,JUL THRU SEP,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",29
SURVEY,2015,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2015,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.8
SURVEY,2015,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2015,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",17.2
SURVEY,2015,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",10.4
SURVEY,2015,OCT THRU DEC,VIRGINIA,51,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",26.3
SURVEY,2019,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2019,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.8
SURVEY,2019,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2019,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.8
SURVEY,2019,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2019,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",22.3
SURVEY,2018,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2018,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2018,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.9
SURVEY,2018,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.9
SURVEY,2018,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2018,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",8.5
SURVEY,2018,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",7.6
SURVEY,2018,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.1
SURVEY,2018,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",7.6
SURVEY,2018,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9.4
SURVEY,2018,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2018,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",55.9
SURVEY,2018,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2018,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.9
SURVEY,2018,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",2.7
SURVEY,2018,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2018,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.8
SURVEY,2018,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",7.1
SURVEY,2018,OCT THRU DEC,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",11.7
SURVEY,2018,OCT THRU DEC,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.3
SURVEY,2018,OCT THRU DEC,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",4.9
SURVEY,2018,OCT THRU DEC,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2018,OCT THRU DEC,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.3
SURVEY,2018,OCT THRU DEC,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",34.5
SURVEY,2017,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2017,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8
SURVEY,2017,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2017,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2017,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.4
SURVEY,2017,JAN THRU MAR,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",6.8
SURVEY,2017,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",4.2
SURVEY,2017,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.6
SURVEY,2017,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",7.5
SURVEY,2017,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",5
SURVEY,2017,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2017,APR THRU JUN,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",21.3
SURVEY,2017,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",2
SURVEY,2017,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2017,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.2
SURVEY,2017,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",2.7
SURVEY,2017,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.4
SURVEY,2017,JUL THRU SEP,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",23.7
SURVEY,2017,OCT THRU DEC,WASHINGTON,53,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
